species_name,sample_id,pres_genes,total_genes,pres_acc95_genes,total_acc95_genes,pres_acc90_genes,total_acc90_genes,species_avg_pres_genes,strain_number
Eubacterium_eligens_61678,700015250c,2279,2662,2279,2662,2279,2662,1834.7,2.0
Eubacterium_eligens_61678,700015415,1744,2662,1744,2662,1744,2662,1834.7,2.0
Eubacterium_eligens_61678,700015702,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700015857,0,2662,0,2662,0,2662,1834.7,3.0
Eubacterium_eligens_61678,700016000,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700016456,1697,2662,1697,2662,1697,2662,1834.7,1.0
Eubacterium_eligens_61678,700016542c,1863,2662,1863,2662,1863,2662,1834.7,2.0
Eubacterium_eligens_61678,700016610c,1897,2662,1897,2662,1897,2662,1834.7,2.0
Eubacterium_eligens_61678,700016765,2307,2662,2307,2662,2307,2662,1834.7,2.0
Eubacterium_eligens_61678,700016902,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700016960,1826,2662,1826,2662,1826,2662,1834.7,2.0
Eubacterium_eligens_61678,700021123,1955,2662,1955,2662,1955,2662,1834.7,1.0
Eubacterium_eligens_61678,700021295,1936,2662,1936,2662,1936,2662,1834.7,1.0
Eubacterium_eligens_61678,700021306c,1901,2662,1901,2662,1901,2662,1834.7,1.0
Eubacterium_eligens_61678,700021361,1889,2662,1889,2662,1889,2662,1834.7,1.0
Eubacterium_eligens_61678,700021824,1884,2662,1884,2662,1884,2662,1834.7,2.0
Eubacterium_eligens_61678,700021876,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700021902c,1887,2662,1887,2662,1887,2662,1834.7,1.0
Eubacterium_eligens_61678,700023066,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700023113,1901,2662,1901,2662,1901,2662,1834.7,2.0
Eubacterium_eligens_61678,700023267,1882,2662,1882,2662,1882,2662,1834.7,2.0
Eubacterium_eligens_61678,700023509,1891,2662,1891,2662,1891,2662,1834.7,1.0
Eubacterium_eligens_61678,700023578,1976,2662,1976,2662,1976,2662,1834.7,2.0
Eubacterium_eligens_61678,700023603,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700023634c,1876,2662,1876,2662,1876,2662,1834.7,2.0
Eubacterium_eligens_61678,700023720c,1879,2662,1879,2662,1879,2662,1834.7,1.0
Eubacterium_eligens_61678,700023788,1874,2662,1874,2662,1874,2662,1834.7,2.0
Eubacterium_eligens_61678,700023845,1949,2662,1949,2662,1949,2662,1834.7,2.0
Eubacterium_eligens_61678,700023872c,1924,2662,1924,2662,1924,2662,1834.7,1.0
Eubacterium_eligens_61678,700024086c,1870,2662,1870,2662,1870,2662,1834.7,1.0
Eubacterium_eligens_61678,700024141,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700024233,1919,2662,1919,2662,1919,2662,1834.7,2.0
Eubacterium_eligens_61678,700024234,1883,2662,1883,2662,1883,2662,1834.7,1.0
Eubacterium_eligens_61678,700024318,1901,2662,1901,2662,1901,2662,1834.7,3.0
Eubacterium_eligens_61678,700024349,1631,2662,1631,2662,1631,2662,1834.7,2.0
Eubacterium_eligens_61678,700024437,1699,2662,1699,2662,1699,2662,1834.7,1.0
Eubacterium_eligens_61678,700024509,1914,2662,1914,2662,1914,2662,1834.7,2.0
Eubacterium_eligens_61678,700024615,1783,2662,1783,2662,1783,2662,1834.7,2.0
Eubacterium_eligens_61678,700024673,1629,2662,1629,2662,1629,2662,1834.7,2.0
Eubacterium_eligens_61678,700024711,1786,2662,1786,2662,1786,2662,1834.7,1.0
Eubacterium_eligens_61678,700024752,1855,2662,1855,2662,1855,2662,1834.7,1.0
Eubacterium_eligens_61678,700024789,1842,2662,1842,2662,1842,2662,1834.7,2.0
Eubacterium_eligens_61678,700024866,1901,2662,1901,2662,1901,2662,1834.7,2.0
Eubacterium_eligens_61678,700024930,1933,2662,1933,2662,1933,2662,1834.7,2.0
Eubacterium_eligens_61678,700024998,1952,2662,1952,2662,1952,2662,1834.7,2.0
Eubacterium_eligens_61678,700032944,1802,2662,1802,2662,1802,2662,1834.7,3.0
Eubacterium_eligens_61678,700033153c,1900,2662,1900,2662,1900,2662,1834.7,1.0
Eubacterium_eligens_61678,700033435,1839,2662,1839,2662,1839,2662,1834.7,1.0
Eubacterium_eligens_61678,700033436,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700033502c,1794,2662,1794,2662,1794,2662,1834.7,1.0
Eubacterium_eligens_61678,700033665,1781,2662,1781,2662,1781,2662,1834.7,2.0
Eubacterium_eligens_61678,700033797,1852,2662,1852,2662,1852,2662,1834.7,2.0
Eubacterium_eligens_61678,700033922c,1859,2662,1859,2662,1859,2662,1834.7,3.0
Eubacterium_eligens_61678,700033989,1630,2662,1630,2662,1630,2662,1834.7,1.0
Eubacterium_eligens_61678,700034254,1751,2662,1751,2662,1751,2662,1834.7,1.0
Eubacterium_eligens_61678,700034565,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700034794,1570,2662,1570,2662,1570,2662,1834.7,2.0
Eubacterium_eligens_61678,700035157,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700035237,1777,2662,1777,2662,1777,2662,1834.7,1.0
Eubacterium_eligens_61678,700035533,1708,2662,1708,2662,1708,2662,1834.7,1.0
Eubacterium_eligens_61678,700035747,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700035785,1566,2662,1566,2662,1566,2662,1834.7,2.0
Eubacterium_eligens_61678,700035861,1999,2662,1999,2662,1999,2662,1834.7,2.0
Eubacterium_eligens_61678,700037008,1752,2662,1752,2662,1752,2662,1834.7,1.0
Eubacterium_eligens_61678,700037090,1624,2662,1624,2662,1624,2662,1834.7,1.0
Eubacterium_eligens_61678,700037284,1535,2662,1535,2662,1535,2662,1834.7,2.0
Eubacterium_eligens_61678,700037303,1869,2662,1869,2662,1869,2662,1834.7,1.0
Eubacterium_eligens_61678,700037501c,1877,2662,1877,2662,1877,2662,1834.7,1.0
Eubacterium_eligens_61678,700037539c,1935,2662,1935,2662,1935,2662,1834.7,1.0
Eubacterium_eligens_61678,700037632,1900,2662,1900,2662,1900,2662,1834.7,2.0
Eubacterium_eligens_61678,700037738,1853,2662,1853,2662,1853,2662,1834.7,1.0
Eubacterium_eligens_61678,700037852,1802,2662,1802,2662,1802,2662,1834.7,2.0
Eubacterium_eligens_61678,700037916,1675,2662,1675,2662,1675,2662,1834.7,2.0
Eubacterium_eligens_61678,700037967,1881,2662,1881,2662,1881,2662,1834.7,1.0
Eubacterium_eligens_61678,700038053,1850,2662,1850,2662,1850,2662,1834.7,2.0
Eubacterium_eligens_61678,700038072c,1914,2662,1914,2662,1914,2662,1834.7,1.0
Eubacterium_eligens_61678,700038158,1882,2662,1882,2662,1882,2662,1834.7,2.0
Eubacterium_eligens_61678,700038167,1829,2662,1829,2662,1829,2662,1834.7,2.0
Eubacterium_eligens_61678,700038263,1874,2662,1874,2662,1874,2662,1834.7,2.0
Eubacterium_eligens_61678,700038284,1829,2662,1829,2662,1829,2662,1834.7,1.0
Eubacterium_eligens_61678,700038414,2361,2662,2361,2662,2361,2662,1834.7,2.0
Eubacterium_eligens_61678,700038472,1690,2662,1690,2662,1690,2662,1834.7,2.0
Eubacterium_eligens_61678,700038493,1880,2662,1880,2662,1880,2662,1834.7,2.0
Eubacterium_eligens_61678,700038546,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700038702,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700038761,1588,2662,1588,2662,1588,2662,1834.7,1.0
Eubacterium_eligens_61678,700038806c,1943,2662,1943,2662,1943,2662,1834.7,1.0
Eubacterium_eligens_61678,700038870c,1633,2662,1633,2662,1633,2662,1834.7,2.0
Eubacterium_eligens_61678,700038956,1868,2662,1868,2662,1868,2662,1834.7,1.0
Eubacterium_eligens_61678,700095058,1653,2662,1653,2662,1653,2662,1834.7,1.0
Eubacterium_eligens_61678,700095213,1825,2662,1825,2662,1825,2662,1834.7,1.0
Eubacterium_eligens_61678,700095353,1837,2662,1837,2662,1837,2662,1834.7,1.0
Eubacterium_eligens_61678,700095486,1642,2662,1642,2662,1642,2662,1834.7,1.0
Eubacterium_eligens_61678,700095647,1955,2662,1955,2662,1955,2662,1834.7,2.0
Eubacterium_eligens_61678,700095717,1785,2662,1785,2662,1785,2662,1834.7,1.0
Eubacterium_eligens_61678,700096380,1993,2662,1993,2662,1993,2662,1834.7,2.0
Eubacterium_eligens_61678,700097196,1838,2662,1838,2662,1838,2662,1834.7,1.0
Eubacterium_eligens_61678,700097291,1550,2662,1550,2662,1550,2662,1834.7,3.0
Eubacterium_eligens_61678,700097688,1949,2662,1949,2662,1949,2662,1834.7,2.0
Eubacterium_eligens_61678,700097837c,1918,2662,1918,2662,1918,2662,1834.7,2.0
Eubacterium_eligens_61678,700097906c,1867,2662,1867,2662,1867,2662,1834.7,2.0
Eubacterium_eligens_61678,700098267,1814,2662,1814,2662,1814,2662,1834.7,2.0
Eubacterium_eligens_61678,700098429,1835,2662,1835,2662,1835,2662,1834.7,1.0
Eubacterium_eligens_61678,700098669,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700098867,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700099002,1449,2662,1449,2662,1449,2662,1834.7,2.0
Eubacterium_eligens_61678,700099059,1786,2662,1786,2662,1786,2662,1834.7,3.0
Eubacterium_eligens_61678,700099512,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700099746,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700099803,2201,2662,2201,2662,2201,2662,1834.7,2.0
Eubacterium_eligens_61678,700099886,1817,2662,1817,2662,1817,2662,1834.7,2.0
Eubacterium_eligens_61678,700100022,1879,2662,1879,2662,1879,2662,1834.7,1.0
Eubacterium_eligens_61678,700100312,2259,2662,2259,2662,2259,2662,1834.7,1.0
Eubacterium_eligens_61678,700100432,0,2662,0,2662,0,2662,1834.7,4.0
Eubacterium_eligens_61678,700100540c,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700100600,2239,2662,2239,2662,2239,2662,1834.7,1.0
Eubacterium_eligens_61678,700101134,1691,2662,1691,2662,1691,2662,1834.7,1.0
Eubacterium_eligens_61678,700101243c,1707,2662,1707,2662,1707,2662,1834.7,2.0
Eubacterium_eligens_61678,700101366,1851,2662,1851,2662,1851,2662,1834.7,2.0
Eubacterium_eligens_61678,700101534,1861,2662,1861,2662,1861,2662,1834.7,2.0
Eubacterium_eligens_61678,700101581,1771,2662,1771,2662,1771,2662,1834.7,2.0
Eubacterium_eligens_61678,700101638,1872,2662,1872,2662,1872,2662,1834.7,1.0
Eubacterium_eligens_61678,700101916,1838,2662,1838,2662,1838,2662,1834.7,2.0
Eubacterium_eligens_61678,700102043,1859,2662,1859,2662,1859,2662,1834.7,2.0
Eubacterium_eligens_61678,700102242c,1865,2662,1865,2662,1865,2662,1834.7,3.0
Eubacterium_eligens_61678,700102299,1792,2662,1792,2662,1792,2662,1834.7,2.0
Eubacterium_eligens_61678,700102356,1854,2662,1854,2662,1854,2662,1834.7,2.0
Eubacterium_eligens_61678,700102586c,1966,2662,1966,2662,1966,2662,1834.7,2.0
Eubacterium_eligens_61678,700103477c,1955,2662,1955,2662,1955,2662,1834.7,2.0
Eubacterium_eligens_61678,700103479,1855,2662,1855,2662,1855,2662,1834.7,2.0
Eubacterium_eligens_61678,700103558,1923,2662,1923,2662,1923,2662,1834.7,2.0
Eubacterium_eligens_61678,700103710,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700105049,1873,2662,1873,2662,1873,2662,1834.7,1.0
Eubacterium_eligens_61678,700105153,1812,2662,1812,2662,1812,2662,1834.7,1.0
Eubacterium_eligens_61678,700105237c,1869,2662,1869,2662,1869,2662,1834.7,1.0
Eubacterium_eligens_61678,700105306,1885,2662,1885,2662,1885,2662,1834.7,3.0
Eubacterium_eligens_61678,700105312,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700105372,1904,2662,1904,2662,1904,2662,1834.7,2.0
Eubacterium_eligens_61678,700105517,1596,2662,1596,2662,1596,2662,1834.7,2.0
Eubacterium_eligens_61678,700105580c,1899,2662,1899,2662,1899,2662,1834.7,1.0
Eubacterium_eligens_61678,700105613,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700105771,1915,2662,1915,2662,1915,2662,1834.7,1.0
Eubacterium_eligens_61678,700105787,1832,2662,1832,2662,1832,2662,1834.7,1.0
Eubacterium_eligens_61678,700105882,1940,2662,1940,2662,1940,2662,1834.7,1.0
Eubacterium_eligens_61678,700105940,1821,2662,1821,2662,1821,2662,1834.7,1.0
Eubacterium_eligens_61678,700106056,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700106065,1965,2662,1965,2662,1965,2662,1834.7,1.0
Eubacterium_eligens_61678,700106170,1924,2662,1924,2662,1924,2662,1834.7,1.0
Eubacterium_eligens_61678,700106198,1864,2662,1864,2662,1864,2662,1834.7,1.0
Eubacterium_eligens_61678,700106229c,1918,2662,1918,2662,1918,2662,1834.7,2.0
Eubacterium_eligens_61678,700106325c,1888,2662,1888,2662,1888,2662,1834.7,1.0
Eubacterium_eligens_61678,700106333,1854,2662,1854,2662,1854,2662,1834.7,1.0
Eubacterium_eligens_61678,700106465,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700106504,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700106694c,1933,2662,1933,2662,1933,2662,1834.7,2.0
Eubacterium_eligens_61678,700106754,1885,2662,1885,2662,1885,2662,1834.7,1.0
Eubacterium_eligens_61678,700106836c,1871,2662,1871,2662,1871,2662,1834.7,1.0
Eubacterium_eligens_61678,700107059,1893,2662,1893,2662,1893,2662,1834.7,2.0
Eubacterium_eligens_61678,700107189,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700107566c,1807,2662,1807,2662,1807,2662,1834.7,2.0
Eubacterium_eligens_61678,700107873,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700107930,1734,2662,1734,2662,1734,2662,1834.7,1.0
Eubacterium_eligens_61678,700108095c,1797,2662,1797,2662,1797,2662,1834.7,1.0
Eubacterium_eligens_61678,700108161c,1807,2662,1807,2662,1807,2662,1834.7,1.0
Eubacterium_eligens_61678,700108218,1373,2662,1373,2662,1373,2662,1834.7,1.0
Eubacterium_eligens_61678,700108530,1569,2662,1569,2662,1569,2662,1834.7,1.0
Eubacterium_eligens_61678,700109231c,1785,2662,1785,2662,1785,2662,1834.7,2.0
Eubacterium_eligens_61678,700109383,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700109564c,1267,2662,1267,2662,1267,2662,1834.7,1.0
Eubacterium_eligens_61678,700110089,1671,2662,1671,2662,1671,2662,1834.7,1.0
Eubacterium_eligens_61678,700110155,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700110354,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700110419,1830,2662,1830,2662,1830,2662,1834.7,2.0
Eubacterium_eligens_61678,700110812,1851,2662,1851,2662,1851,2662,1834.7,2.0
Eubacterium_eligens_61678,700111026,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700111156,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700111296c,1925,2662,1925,2662,1925,2662,1834.7,1.0
Eubacterium_eligens_61678,700111439,1779,2662,1779,2662,1779,2662,1834.7,1.0
Eubacterium_eligens_61678,700111986,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700112046,1824,2662,1824,2662,1824,2662,1834.7,1.0
Eubacterium_eligens_61678,700112376,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700112490,1904,2662,1904,2662,1904,2662,1834.7,1.0
Eubacterium_eligens_61678,700113114,1662,2662,1662,2662,1662,2662,1834.7,2.0
Eubacterium_eligens_61678,700113177,1857,2662,1857,2662,1857,2662,1834.7,1.0
Eubacterium_eligens_61678,700113616,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700113762,1670,2662,1670,2662,1670,2662,1834.7,2.0
Eubacterium_eligens_61678,700113810,1784,2662,1784,2662,1784,2662,1834.7,1.0
Eubacterium_eligens_61678,700113867,1887,2662,1887,2662,1887,2662,1834.7,1.0
Eubacterium_eligens_61678,700113975,1869,2662,1869,2662,1869,2662,1834.7,2.0
Eubacterium_eligens_61678,700114000,1686,2662,1686,2662,1686,2662,1834.7,1.0
Eubacterium_eligens_61678,700114082,1919,2662,1919,2662,1919,2662,1834.7,1.0
Eubacterium_eligens_61678,700114125,1597,2662,1597,2662,1597,2662,1834.7,2.0
Eubacterium_eligens_61678,700114162,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700114218,1633,2662,1633,2662,1633,2662,1834.7,1.0
Eubacterium_eligens_61678,700114653,1935,2662,1935,2662,1935,2662,1834.7,2.0
Eubacterium_eligens_61678,700114911,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700116028,1777,2662,1777,2662,1777,2662,1834.7,1.0
Eubacterium_eligens_61678,700116076,1655,2662,1655,2662,1655,2662,1834.7,1.0
Eubacterium_eligens_61678,700116148,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700116201,1820,2662,1820,2662,1820,2662,1834.7,1.0
Eubacterium_eligens_61678,700116248,1815,2662,1815,2662,1815,2662,1834.7,1.0
Eubacterium_eligens_61678,700116296,1707,2662,1707,2662,1707,2662,1834.7,1.0
Eubacterium_eligens_61678,700116401,1833,2662,1833,2662,1833,2662,1834.7,2.0
Eubacterium_eligens_61678,700116468,1892,2662,1892,2662,1892,2662,1834.7,2.0
Eubacterium_eligens_61678,700116505,1867,2662,1867,2662,1867,2662,1834.7,1.0
Eubacterium_eligens_61678,700116568c,1882,2662,1882,2662,1882,2662,1834.7,1.0
Eubacterium_eligens_61678,700116611c,1880,2662,1880,2662,1880,2662,1834.7,2.0
Eubacterium_eligens_61678,700116730,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700116778c,1811,2662,1811,2662,1811,2662,1834.7,2.0
Eubacterium_eligens_61678,700116828,1862,2662,1862,2662,1862,2662,1834.7,2.0
Eubacterium_eligens_61678,700116917,1854,2662,1854,2662,1854,2662,1834.7,1.0
Eubacterium_eligens_61678,700117000,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700117031,1814,2662,1814,2662,1814,2662,1834.7,1.0
Eubacterium_eligens_61678,700117069,1804,2662,1804,2662,1804,2662,1834.7,2.0
Eubacterium_eligens_61678,700117172,1665,2662,1665,2662,1665,2662,1834.7,2.0
Eubacterium_eligens_61678,700117184,1822,2662,1822,2662,1822,2662,1834.7,1.0
Eubacterium_eligens_61678,700117239,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700117303,1847,2662,1847,2662,1847,2662,1834.7,1.0
Eubacterium_eligens_61678,700117395,1900,2662,1900,2662,1900,2662,1834.7,2.0
Eubacterium_eligens_61678,700117537,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700117625,1921,2662,1921,2662,1921,2662,1834.7,1.0
Eubacterium_eligens_61678,700117682,1840,2662,1840,2662,1840,2662,1834.7,2.0
Eubacterium_eligens_61678,700117755,1656,2662,1656,2662,1656,2662,1834.7,1.0
Eubacterium_eligens_61678,700117766,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700117938,1645,2662,1645,2662,1645,2662,1834.7,2.0
Eubacterium_eligens_61678,700117992,1669,2662,1669,2662,1669,2662,1834.7,2.0
Eubacterium_eligens_61678,700119165,2124,2662,2124,2662,2124,2662,1834.7,2.0
Eubacterium_eligens_61678,700119496c,1930,2662,1930,2662,1930,2662,1834.7,2.0
Eubacterium_eligens_61678,700119562,1823,2662,1823,2662,1823,2662,1834.7,1.0
Eubacterium_eligens_61678,700119739,2211,2662,2211,2662,2211,2662,1834.7,1.0
Eubacterium_eligens_61678,700120753,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700121919,1822,2662,1822,2662,1822,2662,1834.7,2.0
Eubacterium_eligens_61678,700122042,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700122108c,1853,2662,1853,2662,1853,2662,1834.7,2.0
Eubacterium_eligens_61678,700122165c,1812,2662,1812,2662,1812,2662,1834.7,2.0
Eubacterium_eligens_61678,700122408,1629,2662,1629,2662,1629,2662,1834.7,2.0
Eubacterium_eligens_61678,700122765,1778,2662,1778,2662,1778,2662,1834.7,1.0
Eubacterium_eligens_61678,700122860,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700123562,1870,2662,1870,2662,1870,2662,1834.7,1.0
Eubacterium_eligens_61678,700123700,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700123827,1847,2662,1847,2662,1847,2662,1834.7,2.0
Eubacterium_eligens_61678,700124429,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700124561,1635,2662,1635,2662,1635,2662,1834.7,1.0
Eubacterium_eligens_61678,700161219,1851,2662,1851,2662,1851,2662,1834.7,2.0
Eubacterium_eligens_61678,700161342,1878,2662,1878,2662,1878,2662,1834.7,1.0
Eubacterium_eligens_61678,700161429,1839,2662,1839,2662,1839,2662,1834.7,2.0
Eubacterium_eligens_61678,700161532,1675,2662,1675,2662,1675,2662,1834.7,2.0
Eubacterium_eligens_61678,700161629,1874,2662,1874,2662,1874,2662,1834.7,2.0
Eubacterium_eligens_61678,700161742,1868,2662,1868,2662,1868,2662,1834.7,2.0
Eubacterium_eligens_61678,700161743,1840,2662,1840,2662,1840,2662,1834.7,2.0
Eubacterium_eligens_61678,700161856,1858,2662,1858,2662,1858,2662,1834.7,2.0
Eubacterium_eligens_61678,700161872,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700161945,1900,2662,1900,2662,1900,2662,1834.7,1.0
Eubacterium_eligens_61678,700163181,1843,2662,1843,2662,1843,2662,1834.7,1.0
Eubacterium_eligens_61678,700163238,1740,2662,1740,2662,1740,2662,1834.7,1.0
Eubacterium_eligens_61678,700163296,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700163458,1790,2662,1790,2662,1790,2662,1834.7,1.0
Eubacterium_eligens_61678,700163521,1767,2662,1767,2662,1767,2662,1834.7,1.0
Eubacterium_eligens_61678,700163628,1814,2662,1814,2662,1814,2662,1834.7,2.0
Eubacterium_eligens_61678,700163699,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700163772,1898,2662,1898,2662,1898,2662,1834.7,3.0
Eubacterium_eligens_61678,700163811,1852,2662,1852,2662,1852,2662,1834.7,2.0
Eubacterium_eligens_61678,700163868c,1863,2662,1863,2662,1863,2662,1834.7,1.0
Eubacterium_eligens_61678,700163981,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700163982,1928,2662,1928,2662,1928,2662,1834.7,2.0
Eubacterium_eligens_61678,700164159c,1853,2662,1853,2662,1853,2662,1834.7,2.0
Eubacterium_eligens_61678,700164192,1869,2662,1869,2662,1869,2662,1834.7,1.0
Eubacterium_eligens_61678,700164249,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700164339,1884,2662,1884,2662,1884,2662,1834.7,1.0
Eubacterium_eligens_61678,700164354,1875,2662,1875,2662,1875,2662,1834.7,1.0
Eubacterium_eligens_61678,700164417,1835,2662,1835,2662,1835,2662,1834.7,2.0
Eubacterium_eligens_61678,700164611,1876,2662,1876,2662,1876,2662,1834.7,2.0
Eubacterium_eligens_61678,700164641,1885,2662,1885,2662,1885,2662,1834.7,1.0
Eubacterium_eligens_61678,700164686,1635,2662,1635,2662,1635,2662,1834.7,2.0
Eubacterium_eligens_61678,700164735,1906,2662,1906,2662,1906,2662,1834.7,1.0
Eubacterium_eligens_61678,700164792,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700164870,1930,2662,1930,2662,1930,2662,1834.7,2.0
Eubacterium_eligens_61678,700165052,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700165148,1821,2662,1821,2662,1821,2662,1834.7,2.0
Eubacterium_eligens_61678,700165167,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700165224,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700165263c,1868,2662,1868,2662,1868,2662,1834.7,1.0
Eubacterium_eligens_61678,700165311,1867,2662,1867,2662,1867,2662,1834.7,2.0
Eubacterium_eligens_61678,700165407,1959,2662,1959,2662,1959,2662,1834.7,2.0
Eubacterium_eligens_61678,700165455,1594,2662,1594,2662,1594,2662,1834.7,2.0
Eubacterium_eligens_61678,700165530,1884,2662,1884,2662,1884,2662,1834.7,1.0
Eubacterium_eligens_61678,700165634,1942,2662,1942,2662,1942,2662,1834.7,2.0
Eubacterium_eligens_61678,700165778,1829,2662,1829,2662,1829,2662,1834.7,1.0
Eubacterium_eligens_61678,700165809,1956,2662,1956,2662,1956,2662,1834.7,2.0
Eubacterium_eligens_61678,700165875,1851,2662,1851,2662,1851,2662,1834.7,1.0
Eubacterium_eligens_61678,700165986,1826,2662,1826,2662,1826,2662,1834.7,2.0
Eubacterium_eligens_61678,700166025,1895,2662,1895,2662,1895,2662,1834.7,1.0
Eubacterium_eligens_61678,700166586,1736,2662,1736,2662,1736,2662,1834.7,1.0
Eubacterium_eligens_61678,700166643,1792,2662,1792,2662,1792,2662,1834.7,2.0
Eubacterium_eligens_61678,700166775,1590,2662,1590,2662,1590,2662,1834.7,2.0
Eubacterium_eligens_61678,700167759,1800,2662,1800,2662,1800,2662,1834.7,1.0
Eubacterium_eligens_61678,700167825,1738,2662,1738,2662,1738,2662,1834.7,2.0
Eubacterium_eligens_61678,700171066,1865,2662,1865,2662,1865,2662,1834.7,2.0
Eubacterium_eligens_61678,700171114,1961,2662,1961,2662,1961,2662,1834.7,2.0
Eubacterium_eligens_61678,700171115c,1653,2662,1653,2662,1653,2662,1834.7,2.0
Eubacterium_eligens_61678,700171324,0,2662,0,2662,0,2662,1834.7,2.0
Eubacterium_eligens_61678,700171441,1875,2662,1875,2662,1875,2662,1834.7,2.0
Eubacterium_eligens_61678,700171573,1869,2662,1869,2662,1869,2662,1834.7,2.0
Eubacterium_eligens_61678,700171574,1863,2662,1863,2662,1863,2662,1834.7,1.0
Eubacterium_eligens_61678,700171648,1712,2662,1712,2662,1712,2662,1834.7,2.0
Eubacterium_eligens_61678,700171679,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700171727c,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700171859,1843,2662,1843,2662,1843,2662,1834.7,2.0
Eubacterium_eligens_61678,700171916c,1863,2662,1863,2662,1863,2662,1834.7,2.0
Eubacterium_eligens_61678,700171955,0,2662,0,2662,0,2662,1834.7,1.0
Eubacterium_eligens_61678,700172068,1833,2662,1833,2662,1833,2662,1834.7,1.0
Eubacterium_eligens_61678,700172132,1807,2662,1807,2662,1807,2662,1834.7,2.0
